bill_billing_period_start,bill_billing_period_end,bill_payer_account_id,line_item_usage_start_date,line_item_usage_end_date,line_item_resource_id,product_product_name,product_region,line_item_usage_type,line_item_usage_amount,line_item_unblended_cost,line_item_blended_cost,credits_applied,line_item_net_cost,line_item_currency,line_item_account_id,linked_account_subsidiary,tags_team,tags_env
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/806434,AWSLambda,us-east-1,BoxUsage:t2.micro,20.92,0.2334,0.2334,0.0,0.2334,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/648561,AmazonCloudFront,ap-southeast-2,EBS:GP2,24.745,0.2156,0.2156,0.0,0.2156,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/578631,AmazonEC2,ap-southeast-1,EBS:GP2,64.369,2.1551,2.1551,0.0,2.1551,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/347574,AmazonS3,us-east-1,EBS:GP2,25.516,0.2359,0.2359,0.0,0.2359,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/466554,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,55.384,1.1541,1.1541,0.3462,0.8079,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/171416,AmazonRDS,ap-southeast-2,BoxUsage:t2.micro,29.994,0.2081,0.2081,0.0,0.2081,USD,222222222222,SubsidiaryB,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/364657,AWSLambda,us-east-1,TimedStorage-ByteHrs,10.589,0.1148,0.1148,0.0,0.1148,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/153958,AmazonCloudFront,ap-southeast-2,Request,21.981,0.1595,0.1595,0.0,0.1595,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/403600,AmazonEC2,us-east-1,Request,41.107,0.8296,0.8296,0.0,0.8296,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/703312,AmazonS3,ap-southeast-1,Request,19.253,0.1436,0.1436,0.0,0.1436,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/557312,AmazonEKS,us-east-1,Request,61.61,1.8069,1.8069,0.0,1.8069,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/166281,AmazonRDS,us-east-1,DataTransfer-Out-Bytes,20.486,0.1743,0.1743,0.0,0.1743,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/986251,AWSLambda,ap-southeast-1,DataTransfer-Out-Bytes,17.386,0.1126,0.1126,0.0,0.1126,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/216804,AmazonCloudFront,ap-southeast-1,BoxUsage:t2.micro,28.131,0.3284,0.3284,0.0,0.3284,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/522791,AmazonEC2,us-east-1,EBS:GP2,49.593,1.7647,1.7647,0.0,1.7647,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/635441,AmazonS3,ap-southeast-2,TimedStorage-ByteHrs,18.22,0.1818,0.1818,0.0,0.1818,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/223917,AmazonEKS,us-east-1,EBS:GP2,64.296,1.9776,1.9776,0.0,1.9776,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/771113,AmazonRDS,us-east-1,Request,25.205,0.2649,0.2649,0.0,0.2649,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/474508,AWSLambda,us-east-1,BoxUsage:t2.micro,26.046,0.2684,0.2684,0.0,0.2684,USD,444444444444,SubsidiaryD,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-21,2025-02-22,arn:aws:ec2:region:instance/696943,AmazonCloudFront,ap-southeast-2,BoxUsage:t2.micro,17.447,0.1567,0.1567,0.0,0.1567,USD,444444444444,SubsidiaryD,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/543555,AmazonEC2,ap-southeast-1,EBS:GP2,83.935,2.156,2.156,0.3234,1.8326,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/506378,AmazonS3,ap-southeast-1,DataTransfer-Out-Bytes,22.374,0.2385,0.2385,0.0,0.2385,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/326524,AmazonEKS,ap-southeast-1,Request,60.099,1.9762,1.9762,0.2964,1.6798,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/313712,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,17.953,0.1082,0.1082,0.0,0.1082,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/590704,AWSLambda,ap-southeast-2,DataTransfer-Out-Bytes,10.746,0.0871,0.0871,0.0,0.0871,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/494761,AmazonCloudFront,ap-southeast-2,TimedStorage-ByteHrs,28.337,0.2583,0.2583,0.0,0.2583,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/797388,AmazonEC2,us-east-1,EBS:GP2,46.696,1.6382,1.6382,0.0,1.6382,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/275014,AmazonS3,us-east-1,EBS:GP2,13.203,0.0924,0.0924,0.0,0.0924,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/144920,AmazonEKS,ap-southeast-2,TimedStorage-ByteHrs,49.313,1.5434,1.5434,0.0,1.5434,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/487679,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,18.592,0.2107,0.2107,0.0,0.2107,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/597033,AWSLambda,ap-southeast-2,EBS:GP2,21.969,0.211,0.211,0.0,0.211,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/118082,AmazonCloudFront,ap-southeast-1,Request,12.223,0.132,0.132,0.0,0.132,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/582768,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,59.856,2.1516,2.1516,0.0,2.1516,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/274337,AmazonS3,us-east-1,DataTransfer-Out-Bytes,24.12,0.2266,0.2266,0.0,0.2266,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/383853,AmazonEKS,us-east-1,BoxUsage:t2.micro,46.385,1.3815,1.3815,0.0,1.3815,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/664453,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,18.922,0.1868,0.1868,0.0,0.1868,USD,333333333333,SubsidiaryC,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/863466,AWSLambda,ap-southeast-1,DataTransfer-Out-Bytes,21.661,0.1829,0.1829,0.0,0.1829,USD,333333333333,SubsidiaryC,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/642400,AmazonCloudFront,ap-southeast-1,BoxUsage:t2.micro,21.455,0.1733,0.1733,0.0,0.1733,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/749243,AmazonEC2,us-east-1,TimedStorage-ByteHrs,91.812,1.9106,1.9106,0.0,1.9106,USD,444444444444,SubsidiaryD,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/512573,AmazonS3,ap-southeast-2,EBS:GP2,23.462,0.1693,0.1693,0.0,0.1693,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/341276,AmazonEKS,ap-southeast-2,DataTransfer-Out-Bytes,33.35,0.7791,0.7791,0.1169,0.6622,USD,444444444444,SubsidiaryD,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/265778,AmazonRDS,us-east-1,TimedStorage-ByteHrs,22.405,0.2543,0.2543,0.0,0.2543,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/840592,AWSLambda,us-east-1,Request,14.659,0.1464,0.1464,0.0,0.1464,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-22,2025-02-23,arn:aws:ec2:region:instance/745231,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,24.291,0.2803,0.2803,0.0,0.2803,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/424384,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,60.172,1.5191,1.5191,0.0,1.5191,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/170441,AmazonS3,ap-southeast-1,DataTransfer-Out-Bytes,28.517,0.1859,0.1859,0.0,0.1859,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/598748,AmazonEKS,ap-southeast-1,Request,61.668,2.0748,2.0748,0.5187,1.5561,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/243371,AmazonRDS,us-east-1,TimedStorage-ByteHrs,26.122,0.2063,0.2063,0.0,0.2063,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/397538,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,17.589,0.1622,0.1622,0.0,0.1622,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/930077,AmazonCloudFront,ap-southeast-2,EBS:GP2,23.148,0.2692,0.2692,0.0,0.2692,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/229135,AmazonEC2,ap-southeast-2,TimedStorage-ByteHrs,38.775,0.8606,0.8606,0.0,0.8606,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/129649,AmazonS3,us-east-1,BoxUsage:t2.micro,22.214,0.2068,0.2068,0.0,0.2068,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/445734,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,62.419,1.1353,1.1353,0.1703,0.965,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/290862,AmazonRDS,us-east-1,Request,25.695,0.2787,0.2787,0.0,0.2787,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/732714,AWSLambda,ap-southeast-1,TimedStorage-ByteHrs,9.657,0.1069,0.1069,0.0,0.1069,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/404816,AmazonCloudFront,ap-southeast-2,Request,15.283,0.1491,0.1491,0.0,0.1491,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/771398,AmazonEC2,ap-southeast-1,Request,59.885,1.8469,1.8469,0.0,1.8469,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/593162,AmazonS3,ap-southeast-1,EBS:GP2,26.184,0.259,0.259,0.0,0.259,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/194067,AmazonEKS,us-east-1,BoxUsage:t2.micro,62.1,1.1606,1.1606,0.0,1.1606,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/322117,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,21.383,0.225,0.225,0.0,0.225,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/612367,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,24.067,0.2491,0.2491,0.0,0.2491,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/892851,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,20.588,0.1464,0.1464,0.0,0.1464,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/180256,AmazonEC2,ap-southeast-1,EBS:GP2,68.73,1.4502,1.4502,0.0,1.4502,USD,444444444444,SubsidiaryD,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/996098,AmazonS3,ap-southeast-2,EBS:GP2,18.21,0.217,0.217,0.0,0.217,USD,444444444444,SubsidiaryD,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/870019,AmazonEKS,ap-southeast-1,DataTransfer-Out-Bytes,44.374,1.142,1.142,0.0,1.142,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/298105,AmazonRDS,us-east-1,EBS:GP2,22.254,0.1939,0.1939,0.0,0.1939,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/442011,AWSLambda,us-east-1,DataTransfer-Out-Bytes,14.514,0.1104,0.1104,0.0,0.1104,USD,444444444444,SubsidiaryD,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-23,2025-02-24,arn:aws:ec2:region:instance/484697,AmazonCloudFront,ap-southeast-1,EBS:GP2,23.258,0.2144,0.2144,0.0,0.2144,USD,444444444444,SubsidiaryD,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/636720,AmazonEC2,ap-southeast-2,EBS:GP2,80.422,2.6148,2.6148,0.0,2.6148,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/395128,AmazonS3,ap-southeast-1,Request,21.625,0.1687,0.1687,0.0,0.1687,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/762306,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,68.834,2.1989,2.1989,0.0,2.1989,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/995607,AmazonRDS,us-east-1,BoxUsage:t2.micro,22.166,0.1519,0.1519,0.0,0.1519,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/333408,AWSLambda,ap-southeast-1,EBS:GP2,16.447,0.1778,0.1778,0.0,0.1778,USD,111111111111,SubsidiaryA,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/465105,AmazonCloudFront,ap-southeast-2,Request,19.33,0.2026,0.2026,0.0,0.2026,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/533111,AmazonEC2,ap-southeast-2,DataTransfer-Out-Bytes,44.365,1.0261,1.0261,0.0,1.0261,USD,222222222222,SubsidiaryB,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/329783,AmazonS3,us-east-1,BoxUsage:t2.micro,13.815,0.0893,0.0893,0.0,0.0893,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/619904,AmazonEKS,us-east-1,BoxUsage:t2.micro,75.416,2.3657,2.3657,0.0,2.3657,USD,222222222222,SubsidiaryB,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/429916,AmazonRDS,ap-southeast-1,Request,12.799,0.1506,0.1506,0.0,0.1506,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/945806,AWSLambda,ap-southeast-2,Request,21.316,0.242,0.242,0.0,0.242,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/628585,AmazonCloudFront,ap-southeast-2,EBS:GP2,24.916,0.2708,0.2708,0.0,0.2708,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/152784,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,22.968,0.7336,0.7336,0.0,0.7336,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/485418,AmazonS3,ap-southeast-1,TimedStorage-ByteHrs,24.2,0.2612,0.2612,0.0,0.2612,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/960100,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,71.442,1.5931,1.5931,0.0,1.5931,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/237699,AmazonRDS,us-east-1,Request,11.219,0.0867,0.0867,0.0,0.0867,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/813195,AWSLambda,us-east-1,TimedStorage-ByteHrs,25.729,0.1931,0.1931,0.0,0.1931,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/718424,AmazonCloudFront,us-east-1,Request,20.186,0.2193,0.2193,0.0,0.2193,USD,333333333333,SubsidiaryC,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/911228,AmazonEC2,ap-southeast-1,EBS:GP2,75.48,1.9905,1.9905,0.0,1.9905,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/162222,AmazonS3,ap-southeast-2,EBS:GP2,28.332,0.2508,0.2508,0.0,0.2508,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/751369,AmazonEKS,us-east-1,EBS:GP2,27.45,0.7995,0.7995,0.1199,0.6796,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/846434,AmazonRDS,us-east-1,BoxUsage:t2.micro,22.144,0.2009,0.2009,0.0,0.2009,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/886098,AWSLambda,ap-southeast-2,EBS:GP2,23.46,0.2627,0.2627,0.0,0.2627,USD,444444444444,SubsidiaryD,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-24,2025-02-25,arn:aws:ec2:region:instance/857352,AmazonCloudFront,ap-southeast-1,DataTransfer-Out-Bytes,19.63,0.2197,0.2197,0.0,0.2197,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/183308,AmazonEC2,ap-southeast-2,EBS:GP2,55.085,1.0149,1.0149,0.0,1.0149,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/917587,AmazonS3,us-east-1,BoxUsage:t2.micro,14.665,0.157,0.157,0.0,0.157,USD,111111111111,SubsidiaryA,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/130257,AmazonEKS,ap-southeast-1,Request,44.832,0.8249,0.8249,0.0,0.8249,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/107615,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,16.9,0.1179,0.1179,0.0,0.1179,USD,111111111111,SubsidiaryA,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/406096,AWSLambda,ap-southeast-2,BoxUsage:t2.micro,21.36,0.2498,0.2498,0.0,0.2498,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/429006,AmazonCloudFront,ap-southeast-2,BoxUsage:t2.micro,18.327,0.1856,0.1856,0.0,0.1856,USD,111111111111,SubsidiaryA,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/954304,AmazonEC2,ap-southeast-2,EBS:GP2,31.898,0.6874,0.6874,0.0,0.6874,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/117847,AmazonS3,ap-southeast-2,BoxUsage:t2.micro,18.384,0.1125,0.1125,0.0,0.1125,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/626652,AmazonEKS,ap-southeast-2,Request,53.611,1.2723,1.2723,0.0,1.2723,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/760218,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,21.314,0.2188,0.2188,0.0,0.2188,USD,222222222222,SubsidiaryB,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/224835,AWSLambda,ap-southeast-1,Request,21.461,0.164,0.164,0.0,0.164,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/134724,AmazonCloudFront,us-east-1,DataTransfer-Out-Bytes,23.777,0.2484,0.2484,0.0,0.2484,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/738835,AmazonEC2,ap-southeast-1,BoxUsage:t2.micro,33.087,0.9957,0.9957,0.0,0.9957,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/222631,AmazonS3,ap-southeast-2,TimedStorage-ByteHrs,20.775,0.2386,0.2386,0.0,0.2386,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/517653,AmazonEKS,us-east-1,BoxUsage:t2.micro,64.599,1.2148,1.2148,0.0,1.2148,USD,333333333333,SubsidiaryC,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/428122,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,13.906,0.0847,0.0847,0.0,0.0847,USD,333333333333,SubsidiaryC,Search,dev
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/981928,AWSLambda,us-east-1,Request,13.622,0.1592,0.1592,0.0,0.1592,USD,333333333333,SubsidiaryC,Search,staging
2024-10-01,2025-03-31,999999999999,2025-02-25,2025-02-26,arn:aws:ec2:region:instance/279658,AmazonCloudFront,ap-southeast-2,Request,16.791,0.15,0.15,0.0,0.15,USD,333333333333,SubsidiaryC,Search,dev
