invoice_month,usage_start_time,usage_end_time,project_id,service,sku,region,resource_name,labels.env,labels.team,labels.product,usage_amount,usage_unit,list_cost,credits,net_cost,currency,commitment_type,is_spot
2025-03,2025-03-24,2025-03-25,search-dev,BigQuery,Storage,asia-southeast1,sea-de-7731,dev,Search,DataLake,2.766,hours,0.0415,0.0,0.0415,USD,,0
2025-03,2025-03-24,2025-03-25,search-prod,Kubernetes Engine,GKE CPU,us-central1,sea-pr-3621,prod,Search,BuyerApp,29.124,hours,1.4562,0.5097,0.9464999999999999,USD,CUD,0
2025-03,2025-03-24,2025-03-25,search-staging,Kubernetes Engine,GKE CPU,asia-southeast1,sea-st-7906,staging,Search,SellerPortal,7.558,hours,0.3779,0.0,0.3779,USD,,0
2025-03,2025-03-24,2025-03-25,search-dev,Kubernetes Engine,GKE CPU,asia-southeast2,sea-de-9568,dev,Search,DataLake,8.085,hours,0.4042,0.0,0.4042,USD,,0
2025-03,2025-03-24,2025-03-25,search-prod,Kubernetes Engine,GKE RAM,asia-southeast1,sea-pr-3709,prod,Search,DataLake,30.022,hours,0.6004,0.2101,0.39030000000000004,USD,CUD,0
2025-03,2025-03-24,2025-03-25,search-staging,Kubernetes Engine,GKE RAM,asia-southeast1,sea-st-3238,staging,Search,DataLake,11.243,hours,0.2249,0.0,0.2249,USD,,0
2025-03,2025-03-24,2025-03-25,search-dev,Kubernetes Engine,GKE RAM,us-central1,sea-de-1187,dev,Search,SellerPortal,3.471,hours,0.0694,0.0,0.0694,USD,,0
2025-03,2025-03-24,2025-03-25,search-prod,Cloud Logging,Logs Ingestion,us-central1,sea-pr-6700,prod,Search,DataLake,10.364,hours,0.2073,0.0,0.2073,USD,,0
2025-03,2025-03-24,2025-03-25,search-staging,Cloud Logging,Logs Ingestion,asia-southeast1,sea-st-4816,staging,Search,BuyerApp,7.225,hours,0.1445,0.0,0.1445,USD,,0
2025-03,2025-03-24,2025-03-25,search-dev,Cloud Logging,Logs Ingestion,us-central1,sea-de-2475,dev,Search,BuyerApp,3.311,hours,0.0662,0.0,0.0662,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Compute Engine,N2 Standard Core,asia-southeast1,dat-pr-9096,prod,DataPlatform,BuyerApp,47.298,hours,2.3649,0.3547,2.0102,USD,CUD,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Compute Engine,N2 Standard Core,asia-southeast2,dat-st-5581,staging,DataPlatform,SellerPortal,14.441,hours,0.7221,0.0,0.7221,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Compute Engine,N2 Standard Core,asia-southeast1,dat-de-9503,dev,DataPlatform,DataLake,7.151,hours,0.3576,0.0,0.3576,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Compute Engine,N2 Standard RAM,asia-southeast2,dat-pr-1411,prod,DataPlatform,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Compute Engine,N2 Standard RAM,us-central1,dat-st-8987,staging,DataPlatform,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Compute Engine,N2 Standard RAM,asia-southeast1,dat-de-9000,dev,DataPlatform,BuyerApp,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Compute Engine,Persistent Disk SSD,asia-southeast1,dat-pr-7842,prod,DataPlatform,SellerPortal,20.472,hours,0.4094,0.1433,0.2661,USD,CUD,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Compute Engine,Persistent Disk SSD,asia-southeast2,dat-st-7467,staging,DataPlatform,DataLake,8.995,hours,0.1799,0.0,0.1799,USD,,1
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Compute Engine,Persistent Disk SSD,us-central1,dat-de-1404,dev,DataPlatform,BuyerApp,2.786,hours,0.0557,0.0,0.0557,USD,,1
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Cloud Storage,Standard Regional Storage,us-central1,dat-pr-3241,prod,DataPlatform,DataLake,13.089,hours,0.1963,0.0,0.1963,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Cloud Storage,Standard Regional Storage,us-central1,dat-st-8417,staging,DataPlatform,BuyerApp,3.421,hours,0.0513,0.0,0.0513,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Cloud Storage,Standard Regional Storage,us-central1,dat-de-5762,dev,DataPlatform,BuyerApp,0.341,hours,0.0051,0.0,0.0051,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Cloud Storage,Network Egress,asia-southeast2,dat-pr-6699,prod,DataPlatform,BuyerApp,6.069,hours,0.4248,0.0,0.4248,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Cloud Storage,Network Egress,asia-southeast1,dat-st-6383,staging,DataPlatform,SellerPortal,5.965,hours,0.4176,0.0,0.4176,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Cloud Storage,Network Egress,us-central1,dat-de-7183,dev,DataPlatform,BuyerApp,4.371,hours,0.3059,0.0,0.3059,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,BigQuery,Analysis (on-demand),asia-southeast2,dat-pr-7103,prod,DataPlatform,DataLake,39.321,hours,0.7864,0.0,0.7864,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,BigQuery,Analysis (on-demand),asia-southeast1,dat-st-7204,staging,DataPlatform,SellerPortal,14.553,hours,0.2911,0.0,0.2911,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,BigQuery,Analysis (on-demand),us-central1,dat-de-1819,dev,DataPlatform,DataLake,5.64,hours,0.1128,0.0,0.1128,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,BigQuery,Storage,asia-southeast2,dat-pr-3691,prod,DataPlatform,BuyerApp,39.953,hours,0.5993,0.0,0.5993,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,BigQuery,Storage,asia-southeast2,dat-st-7121,staging,DataPlatform,BuyerApp,12.473,hours,0.1871,0.0,0.1871,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,BigQuery,Storage,asia-southeast1,dat-de-4481,dev,DataPlatform,BuyerApp,7.143,hours,0.1072,0.0,0.1072,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Kubernetes Engine,GKE CPU,asia-southeast2,dat-pr-4453,prod,DataPlatform,DataLake,62.679,hours,3.134,0.4701,2.6639,USD,CUD,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Kubernetes Engine,GKE CPU,asia-southeast2,dat-st-7424,staging,DataPlatform,DataLake,23.418,hours,1.1709,0.0,1.1709,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Kubernetes Engine,GKE CPU,us-central1,dat-de-8307,dev,DataPlatform,DataLake,12.428,hours,0.6214,0.0,0.6214,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Kubernetes Engine,GKE RAM,asia-southeast2,dat-pr-2616,prod,DataPlatform,SellerPortal,28.091,hours,0.5618,0.0843,0.4775,USD,CUD,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Kubernetes Engine,GKE RAM,asia-southeast1,dat-st-9749,staging,DataPlatform,SellerPortal,8.326,hours,0.1665,0.0,0.1665,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Kubernetes Engine,GKE RAM,us-central1,dat-de-2274,dev,DataPlatform,SellerPortal,3.956,hours,0.0791,0.0,0.0791,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-prod,Cloud Logging,Logs Ingestion,us-central1,dat-pr-1247,prod,DataPlatform,BuyerApp,19.571,hours,0.3914,0.0,0.3914,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-staging,Cloud Logging,Logs Ingestion,asia-southeast2,dat-st-8912,staging,DataPlatform,BuyerApp,10.115,hours,0.2023,0.0,0.2023,USD,,0
2025-03,2025-03-24,2025-03-25,dataplatform-dev,Cloud Logging,Logs Ingestion,asia-southeast1,dat-de-1671,dev,DataPlatform,BuyerApp,5.808,hours,0.1162,0.0,0.1162,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Compute Engine,N2 Standard Core,asia-southeast1,mar-pr-5861,prod,Marketplace,BuyerApp,63.522,hours,3.1761,0.4764,2.6997,USD,CUD,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Compute Engine,N2 Standard Core,asia-southeast2,mar-st-8905,staging,Marketplace,DataLake,22.974,hours,1.1487,0.0,1.1487,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Compute Engine,N2 Standard Core,asia-southeast2,mar-de-2264,dev,Marketplace,BuyerApp,9.754,hours,0.4877,0.0,0.4877,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Compute Engine,N2 Standard RAM,asia-southeast1,mar-pr-9751,prod,Marketplace,BuyerApp,25.245,hours,0.5049,0.1767,0.32820000000000005,USD,CUD,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Compute Engine,N2 Standard RAM,asia-southeast1,mar-st-2867,staging,Marketplace,BuyerApp,9.505,hours,0.1901,0.0,0.1901,USD,,1
2025-03,2025-03-25,2025-03-26,marketplace-dev,Compute Engine,N2 Standard RAM,asia-southeast1,mar-de-5309,dev,Marketplace,BuyerApp,7.142,hours,0.1428,0.0,0.1428,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Compute Engine,Persistent Disk SSD,asia-southeast2,mar-pr-9819,prod,Marketplace,BuyerApp,13.146,hours,0.2629,0.0657,0.19720000000000004,USD,CUD,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Compute Engine,Persistent Disk SSD,asia-southeast1,mar-st-4070,staging,Marketplace,DataLake,3.602,hours,0.072,0.0,0.072,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,mar-de-4937,dev,Marketplace,DataLake,0.52,hours,0.0104,0.0,0.0104,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Cloud Storage,Standard Regional Storage,asia-southeast2,mar-pr-6107,prod,Marketplace,BuyerApp,21.508,hours,0.3226,0.0,0.3226,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,mar-st-4008,staging,Marketplace,DataLake,8.984,hours,0.1348,0.0,0.1348,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Cloud Storage,Standard Regional Storage,us-central1,mar-de-7504,dev,Marketplace,SellerPortal,4.157,hours,0.0624,0.0,0.0624,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Cloud Storage,Network Egress,asia-southeast2,mar-pr-3018,prod,Marketplace,BuyerApp,36.48,hours,2.5536,0.0,2.5536,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Cloud Storage,Network Egress,us-central1,mar-st-1033,staging,Marketplace,DataLake,10.605,hours,0.7423,0.0,0.7423,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Cloud Storage,Network Egress,asia-southeast2,mar-de-8229,dev,Marketplace,SellerPortal,6.47,hours,0.4529,0.0,0.4529,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,BigQuery,Analysis (on-demand),us-central1,mar-pr-2346,prod,Marketplace,DataLake,15.836,hours,0.3167,0.0,0.3167,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,BigQuery,Analysis (on-demand),asia-southeast2,mar-st-3632,staging,Marketplace,DataLake,7.539,hours,0.1508,0.0,0.1508,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,BigQuery,Analysis (on-demand),asia-southeast2,mar-de-1607,dev,Marketplace,SellerPortal,2.563,hours,0.0513,0.0,0.0513,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,BigQuery,Storage,asia-southeast2,mar-pr-7356,prod,Marketplace,BuyerApp,18.65,hours,0.2798,0.0,0.2798,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,BigQuery,Storage,asia-southeast1,mar-st-1490,staging,Marketplace,SellerPortal,5.951,hours,0.0893,0.0,0.0893,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,BigQuery,Storage,us-central1,mar-de-3284,dev,Marketplace,SellerPortal,6.751,hours,0.1013,0.0,0.1013,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Kubernetes Engine,GKE CPU,us-central1,mar-pr-6659,prod,Marketplace,SellerPortal,42.819,hours,2.1409,0.5352,1.6056999999999997,USD,CUD,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Kubernetes Engine,GKE CPU,asia-southeast2,mar-st-5642,staging,Marketplace,SellerPortal,16.225,hours,0.8113,0.0,0.8113,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Kubernetes Engine,GKE CPU,asia-southeast2,mar-de-8089,dev,Marketplace,SellerPortal,9.608,hours,0.4804,0.0,0.4804,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Kubernetes Engine,GKE RAM,us-central1,mar-pr-4972,prod,Marketplace,SellerPortal,19.899,hours,0.398,0.1393,0.25870000000000004,USD,CUD,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Kubernetes Engine,GKE RAM,asia-southeast2,mar-st-3045,staging,Marketplace,SellerPortal,8.057,hours,0.1611,0.0,0.1611,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Kubernetes Engine,GKE RAM,asia-southeast2,mar-de-8646,dev,Marketplace,SellerPortal,3.49,hours,0.0698,0.0,0.0698,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-prod,Cloud Logging,Logs Ingestion,asia-southeast1,mar-pr-3715,prod,Marketplace,SellerPortal,4.534,hours,0.0907,0.0,0.0907,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-staging,Cloud Logging,Logs Ingestion,asia-southeast1,mar-st-9053,staging,Marketplace,BuyerApp,2.366,hours,0.0473,0.0,0.0473,USD,,0
2025-03,2025-03-25,2025-03-26,marketplace-dev,Cloud Logging,Logs Ingestion,asia-southeast1,mar-de-5611,dev,Marketplace,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Compute Engine,N2 Standard Core,asia-southeast1,pay-pr-7488,prod,Payments,BuyerApp,62.762,hours,3.1381,1.0983,2.0398,USD,CUD,1
2025-03,2025-03-25,2025-03-26,payments-staging,Compute Engine,N2 Standard Core,asia-southeast1,pay-st-9364,staging,Payments,DataLake,19.547,hours,0.9774,0.0,0.9774,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Compute Engine,N2 Standard Core,asia-southeast2,pay-de-7006,dev,Payments,BuyerApp,9.764,hours,0.4882,0.0,0.4882,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Compute Engine,N2 Standard RAM,us-central1,pay-pr-8532,prod,Payments,BuyerApp,8.549,hours,0.171,0.0428,0.1282,USD,CUD,1
2025-03,2025-03-25,2025-03-26,payments-staging,Compute Engine,N2 Standard RAM,us-central1,pay-st-5859,staging,Payments,SellerPortal,2.662,hours,0.0532,0.0,0.0532,USD,,1
2025-03,2025-03-25,2025-03-26,payments-dev,Compute Engine,N2 Standard RAM,us-central1,pay-de-2054,dev,Payments,DataLake,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Compute Engine,Persistent Disk SSD,asia-southeast1,pay-pr-8718,prod,Payments,SellerPortal,17.687,hours,0.3537,0.1238,0.22990000000000002,USD,CUD,0
2025-03,2025-03-25,2025-03-26,payments-staging,Compute Engine,Persistent Disk SSD,us-central1,pay-st-4412,staging,Payments,DataLake,6.93,hours,0.1386,0.0,0.1386,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Compute Engine,Persistent Disk SSD,us-central1,pay-de-4268,dev,Payments,DataLake,5.848,hours,0.117,0.0,0.117,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-pr-4139,prod,Payments,SellerPortal,36.456,hours,0.5468,0.0,0.5468,USD,,0
2025-03,2025-03-25,2025-03-26,payments-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-st-4733,staging,Payments,DataLake,13.217,hours,0.1982,0.0,0.1982,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-de-9684,dev,Payments,DataLake,8.661,hours,0.1299,0.0,0.1299,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Cloud Storage,Network Egress,asia-southeast2,pay-pr-7724,prod,Payments,BuyerApp,7.2,hours,0.504,0.0,0.504,USD,,0
2025-03,2025-03-25,2025-03-26,payments-staging,Cloud Storage,Network Egress,asia-southeast2,pay-st-5316,staging,Payments,BuyerApp,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Cloud Storage,Network Egress,asia-southeast2,pay-de-2628,dev,Payments,DataLake,3.988,hours,0.2791,0.0,0.2791,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,BigQuery,Analysis (on-demand),asia-southeast2,pay-pr-6414,prod,Payments,BuyerApp,2.149,hours,0.043,0.0,0.043,USD,,0
2025-03,2025-03-25,2025-03-26,payments-staging,BigQuery,Analysis (on-demand),asia-southeast2,pay-st-5485,staging,Payments,SellerPortal,3.017,hours,0.0603,0.0,0.0603,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,BigQuery,Analysis (on-demand),asia-southeast1,pay-de-1007,dev,Payments,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,BigQuery,Storage,us-central1,pay-pr-3021,prod,Payments,BuyerApp,34.775,hours,0.5216,0.0,0.5216,USD,,0
2025-03,2025-03-25,2025-03-26,payments-staging,BigQuery,Storage,asia-southeast1,pay-st-7510,staging,Payments,SellerPortal,10.363,hours,0.1554,0.0,0.1554,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,BigQuery,Storage,us-central1,pay-de-6783,dev,Payments,SellerPortal,8.703,hours,0.1305,0.0,0.1305,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Kubernetes Engine,GKE CPU,us-central1,pay-pr-4131,prod,Payments,DataLake,36.548,hours,1.8274,0.2741,1.5533,USD,CUD,0
2025-03,2025-03-25,2025-03-26,payments-staging,Kubernetes Engine,GKE CPU,asia-southeast2,pay-st-2154,staging,Payments,DataLake,12.744,hours,0.6372,0.0,0.6372,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Kubernetes Engine,GKE CPU,asia-southeast1,pay-de-4551,dev,Payments,BuyerApp,6.092,hours,0.3046,0.0,0.3046,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Kubernetes Engine,GKE RAM,asia-southeast1,pay-pr-8769,prod,Payments,DataLake,10.88,hours,0.2176,0.0544,0.16319999999999998,USD,CUD,0
2025-03,2025-03-25,2025-03-26,payments-staging,Kubernetes Engine,GKE RAM,asia-southeast1,pay-st-9074,staging,Payments,DataLake,3.493,hours,0.0699,0.0,0.0699,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Kubernetes Engine,GKE RAM,asia-southeast2,pay-de-3756,dev,Payments,SellerPortal,3.893,hours,0.0779,0.0,0.0779,USD,,0
2025-03,2025-03-25,2025-03-26,payments-prod,Cloud Logging,Logs Ingestion,asia-southeast1,pay-pr-6903,prod,Payments,BuyerApp,15.598,hours,0.312,0.0,0.312,USD,,0
2025-03,2025-03-25,2025-03-26,payments-staging,Cloud Logging,Logs Ingestion,asia-southeast1,pay-st-3621,staging,Payments,SellerPortal,7.384,hours,0.1477,0.0,0.1477,USD,,0
2025-03,2025-03-25,2025-03-26,payments-dev,Cloud Logging,Logs Ingestion,asia-southeast2,pay-de-1119,dev,Payments,BuyerApp,4.097,hours,0.0819,0.0,0.0819,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Compute Engine,N2 Standard Core,asia-southeast2,sea-pr-9387,prod,Search,BuyerApp,50.505,hours,2.5252,0.6313,1.8939,USD,CUD,0
2025-03,2025-03-25,2025-03-26,search-staging,Compute Engine,N2 Standard Core,asia-southeast2,sea-st-1576,staging,Search,SellerPortal,18.13,hours,0.9065,0.0,0.9065,USD,,1
2025-03,2025-03-25,2025-03-26,search-dev,Compute Engine,N2 Standard Core,asia-southeast2,sea-de-1115,dev,Search,BuyerApp,12.628,hours,0.6314,0.0,0.6314,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Compute Engine,N2 Standard RAM,asia-southeast1,sea-pr-5471,prod,Search,SellerPortal,7.758,hours,0.1552,0.0543,0.1009,USD,CUD,0
2025-03,2025-03-25,2025-03-26,search-staging,Compute Engine,N2 Standard RAM,us-central1,sea-st-9272,staging,Search,DataLake,4.638,hours,0.0928,0.0,0.0928,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,Compute Engine,N2 Standard RAM,asia-southeast1,sea-de-4627,dev,Search,BuyerApp,0.638,hours,0.0128,0.0,0.0128,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Compute Engine,Persistent Disk SSD,asia-southeast2,sea-pr-1098,prod,Search,DataLake,32.148,hours,0.643,0.0964,0.5466,USD,CUD,0
2025-03,2025-03-25,2025-03-26,search-staging,Compute Engine,Persistent Disk SSD,asia-southeast2,sea-st-8906,staging,Search,BuyerApp,11.955,hours,0.2391,0.0,0.2391,USD,,1
2025-03,2025-03-25,2025-03-26,search-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,sea-de-6367,dev,Search,SellerPortal,4.233,hours,0.0847,0.0,0.0847,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,sea-pr-2051,prod,Search,BuyerApp,27.666,hours,0.415,0.0,0.415,USD,,0
2025-03,2025-03-25,2025-03-26,search-staging,Cloud Storage,Standard Regional Storage,us-central1,sea-st-3087,staging,Search,BuyerApp,13.371,hours,0.2006,0.0,0.2006,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,sea-de-8087,dev,Search,SellerPortal,6.869,hours,0.103,0.0,0.103,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Cloud Storage,Network Egress,asia-southeast1,sea-pr-1876,prod,Search,DataLake,37.521,hours,2.6265,0.0,2.6265,USD,,0
2025-03,2025-03-25,2025-03-26,search-staging,Cloud Storage,Network Egress,asia-southeast1,sea-st-5835,staging,Search,DataLake,15.263,hours,1.0684,0.0,1.0684,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,Cloud Storage,Network Egress,asia-southeast2,sea-de-5603,dev,Search,SellerPortal,9.42,hours,0.6594,0.0,0.6594,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,BigQuery,Analysis (on-demand),us-central1,sea-pr-5498,prod,Search,SellerPortal,25.261,hours,0.5052,0.0,0.5052,USD,,0
2025-03,2025-03-25,2025-03-26,search-staging,BigQuery,Analysis (on-demand),us-central1,sea-st-4441,staging,Search,SellerPortal,6.674,hours,0.1335,0.0,0.1335,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,BigQuery,Analysis (on-demand),asia-southeast2,sea-de-1765,dev,Search,SellerPortal,2.561,hours,0.0512,0.0,0.0512,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,BigQuery,Storage,asia-southeast1,sea-pr-9332,prod,Search,BuyerApp,27.764,hours,0.4165,0.0,0.4165,USD,,0
2025-03,2025-03-25,2025-03-26,search-staging,BigQuery,Storage,asia-southeast1,sea-st-4627,staging,Search,SellerPortal,10.5,hours,0.1575,0.0,0.1575,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,BigQuery,Storage,us-central1,sea-de-7061,dev,Search,DataLake,4.148,hours,0.0622,0.0,0.0622,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Kubernetes Engine,GKE CPU,us-central1,sea-pr-8910,prod,Search,DataLake,43.199,hours,2.16,0.54,1.62,USD,CUD,0
2025-03,2025-03-25,2025-03-26,search-staging,Kubernetes Engine,GKE CPU,asia-southeast2,sea-st-1481,staging,Search,BuyerApp,13.559,hours,0.6779,0.0,0.6779,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,Kubernetes Engine,GKE CPU,us-central1,sea-de-2590,dev,Search,BuyerApp,8.289,hours,0.4144,0.0,0.4144,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Kubernetes Engine,GKE RAM,asia-southeast2,sea-pr-9491,prod,Search,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,search-staging,Kubernetes Engine,GKE RAM,asia-southeast2,sea-st-7118,staging,Search,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,Kubernetes Engine,GKE RAM,us-central1,sea-de-4240,dev,Search,SellerPortal,0.0,hours,0.0,0.0,0.0,USD,,0
2025-03,2025-03-25,2025-03-26,search-prod,Cloud Logging,Logs Ingestion,us-central1,sea-pr-8584,prod,Search,SellerPortal,24.464,hours,0.4893,0.0,0.4893,USD,,0
2025-03,2025-03-25,2025-03-26,search-staging,Cloud Logging,Logs Ingestion,us-central1,sea-st-3160,staging,Search,SellerPortal,11.468,hours,0.2294,0.0,0.2294,USD,,0
2025-03,2025-03-25,2025-03-26,search-dev,Cloud Logging,Logs Ingestion,asia-southeast2,sea-de-3768,dev,Search,BuyerApp,3.909,hours,0.0782,0.0,0.0782,USD,,0
2025-03,2025-03-25,2025-03-26,dataplatform-prod,Compute Engine,N2 Standard Core,us-central1,dat-pr-2245,prod,DataPlatform,DataLake,50.441,hours,2.522,0.6305,1.8914999999999997,USD,CUD,0
2025-03,2025-03-25,2025-03-26,dataplatform-staging,Compute Engine,N2 Standard Core,us-central1,dat-st-4704,staging,DataPlatform,DataLake,14.937,hours,0.7468,0.0,0.7468,USD,,0
2025-03,2025-03-25,2025-03-26,dataplatform-dev,Compute Engine,N2 Standard Core,asia-southeast1,dat-de-9972,dev,DataPlatform,SellerPortal,11.529,hours,0.5764,0.0,0.5764,USD,,1
2025-03,2025-03-25,2025-03-26,dataplatform-prod,Compute Engine,N2 Standard RAM,asia-southeast2,dat-pr-6574,prod,DataPlatform,SellerPortal,29.79,hours,0.5958,0.1489,0.44689999999999996,USD,CUD,1
2025-03,2025-03-25,2025-03-26,dataplatform-staging,Compute Engine,N2 Standard RAM,asia-southeast1,dat-st-5371,staging,DataPlatform,DataLake,9.871,hours,0.1974,0.0,0.1974,USD,,0
2025-03,2025-03-25,2025-03-26,dataplatform-dev,Compute Engine,N2 Standard RAM,asia-southeast2,dat-de-9195,dev,DataPlatform,SellerPortal,4.349,hours,0.087,0.0,0.087,USD,,1
2025-03,2025-03-25,2025-03-26,dataplatform-prod,Compute Engine,Persistent Disk SSD,asia-southeast1,dat-pr-5454,prod,DataPlatform,DataLake,11.452,hours,0.229,0.0801,0.1489,USD,CUD,0
2025-03,2025-03-25,2025-03-26,dataplatform-staging,Compute Engine,Persistent Disk SSD,asia-southeast1,dat-st-5851,staging,DataPlatform,BuyerApp,5.485,hours,0.1097,0.0,0.1097,USD,,0
2025-03,2025-03-25,2025-03-26,dataplatform-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,dat-de-2175,dev,DataPlatform,SellerPortal,3.458,hours,0.0692,0.0,0.0692,USD,,0
